id,target
57444,1
57445,1
57446,0
57447,1
57448,1
57449,1
57450,1
57451,1
57452,1
57453,1
57454,1
57455,1
57456,1
57457,1
57458,1
57459,1
57460,0
57461,1
57462,1
57463,1
57464,1
57465,1
57466,0
57467,0
57468,1
57469,1
57470,0
57471,1
57472,1
57473,1
57474,1
57475,1
57476,1
57477,1
57478,1
57479,1
57480,1
57481,1
57482,1
57483,1
57484,1
57485,1
57486,1
57487,1
57488,1
57489,1
57490,1
57491,1
57492,1
57493,1
57494,1
57495,1
57496,1
57497,0
57498,1
57499,1
57500,0
57501,1
57502,0
57503,1
57504,1
57505,0
57506,1
57507,1
57508,1
57509,1
57510,0
57511,1
57512,1
57513,1
57514,1
57515,0
57516,1
57517,1
57518,0
57519,1
57520,1
57521,1
57522,1
57523,1
57524,1
57525,0
57526,1
57527,1
57528,1
57529,1
57530,1
57531,0
57532,1
57533,1
57534,1
57535,1
57536,1
57537,1
57538,1
57539,1
57540,1
57541,1
57542,1
57543,1
57544,1
57545,0
57546,1
57547,1
57548,1
57549,1
57550,1
57551,1
57552,0
57553,1
57554,1
57555,1
57556,1
57557,0
57558,1
57559,1
57560,0
57561,0
57562,1
57563,1
57564,0
57565,1
57566,1
57567,1
57568,1
57569,1
57570,1
57571,1
57572,1
57573,1
57574,1
57575,1
57576,1
57577,1
57578,1
57579,1
57580,1
57581,1
57582,1
57583,1
57584,0
57585,1
57586,1
57587,1
57588,0
57589,1
57590,1
57591,1
57592,1
57593,0
57594,1
57595,1
57596,0
57597,1
57598,1
57599,1
57600,1
57601,1
57602,1
57603,1
57604,1
57605,1
57606,1
57607,1
57608,1
57609,1
57610,1
57611,1
57612,1
57613,1
57614,1
57615,0
57616,1
57617,1
57618,1
57619,1
57620,1
57621,1
57622,1
57623,1
57624,1
57625,1
57626,1
57627,0
57628,1
57629,1
57630,1
57631,1
57632,1
57633,1
57634,0
57635,1
57636,1
57637,1
57638,1
57639,1
57640,1
57641,1
57642,1
57643,1
57644,1
57645,1
57646,1
57647,1
57648,1
57649,1
57650,1
57651,1
57652,1
57653,1
57654,1
57655,1
57656,1
57657,1
57658,1
57659,1
57660,0
57661,1
57662,1
57663,0
57664,1
57665,1
57666,1
57667,0
57668,1
57669,1
57670,0
57671,1
57672,1
57673,1
57674,1
57675,1
57676,1
57677,1
57678,1
57679,1
57680,0
57681,0
57682,1
57683,1
57684,1
57685,1
57686,1
57687,1
57688,1
57689,1
57690,1
57691,1
57692,0
57693,1
57694,1
57695,1
57696,1
57697,1
57698,1
57699,1
57700,1
57701,1
57702,1
57703,1
57704,0
57705,1
57706,1
57707,1
57708,1
57709,0
57710,1
57711,1
57712,1
57713,1
57714,1
57715,1
57716,1
57717,1
57718,1
57719,1
57720,1
57721,1
57722,1
57723,1
57724,1
57725,0
57726,1
57727,1
57728,1
57729,1
57730,0
57731,1
57732,1
57733,1
57734,1
57735,1
57736,1
57737,1
57738,1
57739,1
57740,1
57741,1
57742,1
57743,0
57744,1
57745,1
57746,0
57747,1
57748,1
57749,1
57750,0
57751,1
57752,1
57753,1
57754,1
57755,1
57756,1
57757,1
57758,0
57759,1
57760,1
57761,1
57762,1
57763,1
57764,1
57765,1
57766,1
57767,1
57768,1
57769,1
57770,1
57771,0
57772,1
57773,1
57774,1
57775,0
57776,0
57777,1
57778,1
57779,1
57780,1
57781,1
57782,1
57783,0
57784,1
57785,0
57786,1
57787,1
57788,1
57789,1
57790,1
57791,1
57792,1
57793,1
57794,1
57795,1
57796,1
57797,1
57798,1
57799,1
57800,1
57801,1
57802,1
57803,1
57804,1
57805,1
57806,0
57807,1
57808,1
57809,1
57810,1
57811,1
57812,1
57813,1
57814,1
57815,1
57816,1
57817,1
57818,1
57819,1
57820,1
57821,1
57822,1
57823,1
57824,1
57825,0
57826,1
57827,1
57828,1
57829,1
57830,1
57831,1
57832,1
57833,1
57834,1
57835,1
57836,1
57837,1
57838,1
57839,1
57840,1
57841,1
57842,1
57843,1
57844,1
57845,1
57846,1
57847,1
57848,0
57849,0
57850,1
57851,0
57852,1
57853,1
57854,1
57855,1
57856,1
57857,1
57858,1
57859,1
57860,0
57861,1
57862,1
57863,1
57864,1
57865,1
57866,0
57867,1
57868,1
57869,1
57870,0
57871,1
57872,1
57873,1
57874,1
57875,1
57876,1
57877,1
57878,0
57879,0
57880,1
57881,1
57882,1
57883,1
57884,0
57885,1
57886,1
57887,1
57888,1
57889,1
57890,1
57891,1
57892,1
57893,1
57894,1
57895,1
57896,1
57897,1
57898,1
57899,1
57900,1
57901,1
57902,1
57903,1
57904,1
57905,1
57906,1
57907,1
57908,1
57909,1
57910,1
57911,0
57912,1
57913,1
57914,1
57915,1
57916,1
57917,1
57918,1
57919,1
57920,1
57921,1
57922,1
57923,1
57924,1
57925,1
57926,1
57927,1
57928,1
57929,1
57930,1
57931,1
57932,1
57933,1
57934,1
57935,1
57936,1
57937,1
57938,1
57939,1
57940,1
57941,1
57942,1
57943,1
57944,1
57945,1
57946,0
57947,1
57948,1
57949,1
57950,0
57951,1
57952,1
57953,1
57954,1
57955,1
57956,1
57957,1
57958,1
57959,1
57960,0
57961,1
57962,1
57963,1
57964,1
57965,1
57966,1
57967,1
57968,1
57969,1
57970,1
57971,1
57972,1
57973,1
57974,1
57975,1
57976,1
57977,1
57978,1
57979,1
57980,1
57981,0
57982,1
57983,1
57984,1
57985,1
57986,1
57987,1
57988,1
57989,0
57990,1
57991,1
57992,1
57993,1
57994,1
57995,1
57996,1
57997,1
57998,1
57999,1
58000,0
58001,1
58002,1
58003,1
58004,1
58005,1
58006,1
58007,1
58008,1
58009,1
58010,1
58011,1
58012,1
58013,1
58014,1
58015,1
58016,1
58017,1
58018,1
58019,1
58020,0
58021,0
58022,1
58023,1
58024,1
58025,1
58026,1
58027,1
58028,1
58029,0
58030,1
58031,1
58032,1
58033,1
58034,1
58035,1
58036,1
58037,1
58038,1
58039,1
58040,1
58041,1
58042,1
58043,1
58044,1
58045,0
58046,1
58047,0
58048,0
58049,1
58050,1
58051,1
58052,1
58053,0
58054,1
58055,1
58056,1
58057,0
58058,1
58059,1
58060,1
58061,1
58062,1
58063,1
58064,1
58065,1
58066,1
58067,1
58068,0
58069,1
58070,1
58071,1
58072,1
58073,1
58074,1
58075,1
58076,1
58077,1
58078,0
58079,1
58080,1
58081,1
58082,1
58083,1
58084,1
58085,1
58086,1
58087,1
58088,1
58089,1
58090,1
58091,1
58092,1
58093,1
58094,1
58095,1
58096,1
58097,1
58098,1
58099,0
58100,1
58101,1
58102,1
58103,1
58104,1
58105,1
58106,1
58107,1
58108,1
58109,0
58110,1
58111,1
58112,1
58113,1
58114,0
58115,1
58116,1
58117,0
58118,1
58119,0
58120,1
58121,1
58122,1
58123,0
58124,1
58125,1
58126,0
58127,1
58128,1
58129,1
58130,1
58131,1
58132,1
58133,1
58134,1
58135,1
58136,1
58137,1
58138,1
58139,1
58140,1
58141,1
58142,1
58143,1
58144,1
58145,1
58146,1
58147,0
58148,0
58149,1
58150,1
58151,1
58152,1
58153,1
58154,1
58155,1
58156,1
58157,1
58158,1
58159,1
58160,1
58161,1
58162,1
58163,1
58164,1
58165,1
58166,0
58167,1
58168,0
58169,1
58170,0
58171,1
58172,1
58173,1
58174,1
58175,1
58176,1
58177,1
58178,1
58179,1
58180,1
58181,1
58182,1
58183,1
58184,1
58185,0
58186,1
58187,1
58188,1
58189,1
58190,1
58191,1
58192,1
58193,1
58194,1
58195,1
58196,1
58197,1
58198,1
58199,1
58200,1
58201,1
58202,1
58203,1
58204,1
58205,1
58206,1
58207,1
58208,1
58209,1
58210,1
58211,1
58212,1
58213,1
58214,0
58215,1
58216,1
58217,1
58218,1
58219,1
58220,0
58221,1
58222,1
58223,1
58224,1
58225,1
58226,1
58227,1
58228,1
58229,1
58230,1
58231,1
58232,1
58233,1
58234,1
58235,0
58236,1
58237,1
58238,1
58239,0
58240,0
58241,1
58242,1
58243,1
58244,1
58245,1
58246,1
58247,1
58248,1
58249,0
58250,1
58251,1
58252,1
58253,1
58254,1
58255,1
58256,1
58257,1
58258,0
58259,1
58260,1
58261,1
58262,0
58263,1
58264,1
58265,1
58266,1
58267,1
58268,1
58269,1
58270,1
58271,1
58272,1
58273,1
58274,1
58275,0
58276,1
58277,1
58278,1
58279,1
58280,1
58281,1
58282,1
58283,1
58284,1
58285,1
58286,1
58287,0
58288,1
58289,1
58290,1
58291,0
58292,1
58293,1
58294,1
58295,1
58296,0
58297,1
58298,1
58299,1
58300,1
58301,1
58302,1
58303,1
58304,0
58305,1
58306,1
58307,1
58308,1
58309,1
58310,1
58311,1
58312,1
58313,1
58314,1
58315,1
58316,1
58317,1
58318,1
58319,1
58320,1
58321,1
58322,1
58323,1
58324,1
58325,0
58326,1
58327,1
58328,1
58329,1
58330,1
58331,1
58332,1
58333,1
58334,1
58335,1
58336,1
58337,1
58338,1
58339,1
58340,1
58341,1
58342,1
58343,1
58344,1
58345,1
58346,1
58347,0
58348,0
58349,1
58350,1
58351,1
58352,1
58353,1
58354,1
58355,0
58356,0
58357,1
58358,1
58359,1
58360,1
58361,1
58362,1
58363,0
58364,1
58365,1
58366,1
58367,1
58368,1
58369,1
58370,1
58371,1
58372,1
58373,0
58374,1
58375,1
58376,1
58377,1
58378,0
58379,1
58380,1
58381,1
58382,1
58383,1
58384,1
58385,1
58386,1
58387,1
58388,1
58389,1
58390,1
58391,1
58392,1
58393,1
58394,1
58395,1
58396,1
58397,1
58398,1
58399,1
58400,1
58401,1
58402,0
58403,1
58404,1
58405,1
58406,0
58407,1
58408,1
58409,1
58410,0
58411,1
58412,1
58413,1
58414,1
58415,0
58416,1
58417,1
58418,0
58419,1
58420,1
58421,1
58422,1
58423,1
58424,1
58425,1
58426,1
58427,1
58428,1
58429,1
58430,1
58431,1
58432,1
58433,1
58434,1
58435,1
58436,1
58437,1
58438,1
58439,1
58440,1
58441,1
58442,0
58443,1
58444,1
58445,0
58446,1
58447,1
58448,1
58449,1
58450,1
58451,1
58452,1
58453,0
58454,1
58455,0
58456,1
58457,1
58458,1
58459,1
58460,1
58461,1
58462,1
58463,1
58464,1
58465,1
58466,1
58467,1
58468,1
58469,1
58470,1
58471,1
58472,1
58473,1
58474,1
58475,1
58476,1
58477,1
58478,1
58479,1
58480,1
58481,1
58482,1
58483,1
58484,1
58485,1
58486,1
58487,1
58488,1
58489,0
58490,1
58491,1
58492,1
58493,1
58494,1
58495,1
58496,1
58497,1
58498,1
58499,1
58500,1
58501,0
58502,1
58503,1
58504,1
58505,1
58506,1
58507,1
58508,0
58509,1
58510,1
58511,1
58512,0
58513,1
58514,1
58515,1
58516,1
58517,1
58518,1
58519,1
58520,1
58521,1
58522,1
58523,1
58524,1
58525,1
58526,0
58527,1
58528,1
58529,1
58530,1
58531,1
58532,0
58533,1
58534,1
58535,1
58536,1
58537,1
58538,1
58539,1
58540,0
58541,1
58542,0
58543,1
58544,1
58545,1
58546,1
58547,1
58548,0
58549,1
58550,1
58551,1
58552,1
58553,1
58554,1
58555,1
58556,1
58557,1
58558,1
58559,1
58560,1
58561,1
58562,0
58563,1
58564,1
58565,1
58566,1
58567,1
58568,1
58569,1
58570,1
58571,0
58572,1
58573,1
58574,1
58575,1
58576,1
58577,1
58578,0
58579,1
58580,1
58581,0
58582,1
58583,1
58584,1
58585,1
58586,1
58587,0
58588,1
58589,0
58590,1
58591,0
58592,1
58593,1
58594,1
58595,1
58596,1
58597,1
58598,1
58599,1
58600,1
58601,1
58602,1
58603,1
58604,1
58605,1
58606,1
58607,1
58608,1
58609,1
58610,1
58611,1
58612,1
58613,1
58614,1
58615,1
58616,1
58617,1
58618,1
58619,1
58620,1
58621,1
58622,1
58623,1
58624,1
58625,0
58626,1
58627,1
58628,0
58629,0
58630,1
58631,1
58632,1
58633,1
58634,1
58635,1
58636,1
58637,1
58638,1
58639,1
58640,0
58641,1
58642,1
58643,1
58644,1
58645,1
58646,1
58647,0
58648,1
58649,1
58650,1
58651,1
58652,1
58653,1
58654,1
58655,1
58656,1
58657,1
58658,0
58659,1
58660,0
58661,1
58662,1
58663,1
58664,1
58665,1
58666,1
58667,1
58668,1
58669,1
58670,1
58671,1
58672,1
58673,0
58674,0
58675,1
58676,1
58677,1
58678,1
58679,1
58680,1
58681,1
58682,1
58683,1
58684,0
58685,1
58686,1
58687,1
58688,0
58689,0
58690,1
58691,0
58692,1
58693,1
58694,1
58695,0
58696,1
58697,1
58698,0
58699,1
58700,1
58701,1
58702,1
58703,1
58704,1
58705,1
58706,1
58707,1
58708,1
58709,1
58710,1
58711,0
58712,1
58713,1
58714,1
58715,1
58716,1
58717,1
58718,1
58719,1
58720,1
58721,1
58722,1
58723,1
58724,1
58725,1
58726,1
58727,0
58728,1
58729,1
58730,1
58731,1
58732,0
58733,1
58734,1
58735,1
58736,1
58737,1
58738,1
58739,1
58740,1
58741,1
58742,1
58743,1
58744,1
58745,1
58746,1
58747,1
58748,1
58749,1
58750,1
58751,1
58752,1
58753,1
58754,1
58755,1
58756,1
58757,1
58758,1
58759,1
58760,1
58761,1
58762,1
58763,1
58764,1
58765,1
58766,1
58767,1
58768,1
58769,1
58770,0
58771,1
58772,1
58773,1
58774,1
58775,1
58776,1
58777,1
58778,0
58779,1
58780,1
58781,1
58782,1
58783,1
58784,1
58785,1
58786,0
58787,1
58788,1
58789,1
58790,1
58791,1
58792,1
58793,1
58794,1
58795,1
58796,1
58797,1
58798,1
58799,1
58800,0
58801,1
58802,1
58803,1
58804,1
58805,1
58806,1
58807,1
58808,1
58809,1
58810,1
58811,1
58812,0
58813,0
58814,0
58815,1
58816,1
58817,1
58818,0
58819,1
58820,1
58821,1
58822,1
58823,1
58824,0
58825,1
58826,1
58827,1
58828,1
58829,1
58830,1
58831,1
58832,1
58833,1
58834,0
58835,1
58836,1
58837,1
58838,1
58839,1
58840,1
58841,1
58842,1
58843,1
58844,1
58845,0
58846,1
58847,1
58848,1
58849,0
58850,1
58851,0
58852,0
58853,1
58854,1
58855,1
58856,0
58857,1
58858,1
58859,1
58860,1
58861,1
58862,0
58863,1
58864,1
58865,1
58866,1
58867,1
58868,0
58869,1
58870,1
58871,1
58872,1
58873,1
58874,1
58875,1
58876,1
58877,1
58878,1
58879,1
58880,1
58881,1
58882,0
58883,1
58884,1
58885,1
58886,1
58887,1
58888,1
58889,1
58890,1
58891,1
58892,1
58893,1
58894,1
58895,1
58896,1
58897,1
58898,1
58899,1
58900,1
58901,0
58902,0
58903,0
58904,1
58905,1
58906,1
58907,1
58908,1
58909,1
58910,1
58911,0
58912,1
58913,1
58914,1
58915,1
58916,1
58917,1
58918,1
58919,1
58920,1
58921,1
58922,1
58923,1
58924,0
58925,1
58926,0
58927,0
58928,1
58929,1
58930,1
58931,1
58932,1
58933,1
58934,0
58935,1
58936,0
58937,1
58938,0
58939,1
58940,1
58941,1
58942,1
58943,1
58944,1
58945,1
58946,1
58947,1
58948,1
58949,1
58950,1
58951,0
58952,1
58953,1
58954,1
58955,1
58956,1
58957,1
58958,1
58959,1
58960,1
58961,1
58962,1
58963,1
58964,1
58965,1
58966,1
58967,1
58968,1
58969,0
58970,1
58971,1
58972,1
58973,0
58974,1
58975,1
58976,1
58977,1
58978,1
58979,1
58980,1
58981,1
58982,1
58983,1
58984,1
58985,1
58986,1
58987,1
58988,1
58989,1
58990,1
58991,1
58992,1
58993,1
58994,1
58995,1
58996,1
58997,1
58998,1
58999,1
59000,0
59001,1
59002,1
59003,1
59004,1
59005,1
59006,0
59007,1
59008,1
59009,1
59010,0
59011,1
59012,1
59013,1
59014,1
59015,1
59016,1
59017,1
59018,1
59019,1
59020,0
59021,1
59022,1
59023,1
59024,1
59025,1
59026,1
59027,1
59028,1
59029,0
59030,1
59031,1
59032,0
59033,1
59034,1
59035,1
59036,1
59037,1
59038,1
59039,1
59040,0
59041,0
59042,1
59043,1
59044,0
59045,1
59046,1
59047,1
59048,1
59049,1
59050,1
59051,0
59052,1
59053,1
59054,1
59055,1
59056,1
59057,0
59058,1
59059,0
59060,1
59061,1
59062,1
59063,1
59064,1
59065,1
59066,1
59067,1
59068,1
59069,1
59070,1
59071,1
59072,0
59073,1
59074,1
59075,1
59076,1
59077,1
59078,1
59079,1
59080,1
59081,1
59082,1
59083,0
59084,1
59085,1
59086,0
59087,0
59088,0
59089,1
59090,1
59091,1
59092,1
59093,1
59094,1
59095,0
59096,0
59097,1
59098,1
59099,0
59100,1
59101,1
59102,1
59103,1
59104,1
59105,1
59106,0
59107,1
59108,1
59109,1
59110,1
59111,1
59112,1
59113,1
59114,1
59115,1
59116,1
59117,1
59118,1
59119,1
59120,1
59121,1
59122,1
59123,1
59124,1
59125,1
59126,1
59127,1
59128,1
59129,1
59130,1
59131,1
59132,1
59133,1
59134,1
59135,1
59136,1
59137,0
59138,1
59139,1
59140,1
59141,1
59142,1
59143,1
59144,1
59145,1
59146,1
59147,1
59148,1
59149,1
59150,1
59151,1
59152,1
59153,1
59154,1
59155,1
59156,1
59157,0
59158,0
59159,1
59160,1
59161,1
59162,1
59163,1
59164,1
59165,1
59166,1
59167,1
59168,1
59169,1
59170,1
59171,1
59172,1
59173,1
59174,1
59175,1
59176,0
59177,0
59178,1
59179,1
59180,1
59181,1
59182,1
59183,1
59184,1
59185,1
59186,1
59187,1
59188,1
59189,1
59190,1
59191,1
59192,1
59193,1
59194,1
59195,1
59196,0
59197,1
59198,1
59199,1
59200,1
59201,1
59202,1
59203,1
59204,1
59205,1
59206,1
59207,1
59208,1
59209,1
59210,1
59211,1
59212,1
59213,1
59214,1
59215,1
59216,1
59217,1
59218,1
59219,1
59220,1
59221,1
59222,1
59223,1
59224,1
59225,0
59226,1
59227,1
59228,1
59229,1
59230,1
59231,0
59232,1
59233,0
59234,1
59235,1
59236,0
59237,1
59238,1
59239,1
59240,1
59241,1
59242,1
59243,1
59244,1
59245,1
59246,1
59247,1
59248,1
59249,1
59250,1
59251,1
59252,1
59253,1
59254,1
59255,1
59256,1
59257,1
59258,1
59259,1
59260,1
59261,1
59262,1
59263,1
59264,1
59265,0
59266,1
59267,1
59268,1
59269,0
59270,1
59271,1
59272,1
59273,1
59274,1
59275,1
59276,1
59277,1
59278,0
59279,1
59280,1
59281,1
59282,1
59283,1
59284,1
59285,1
59286,1
59287,1
59288,0
59289,1
59290,1
59291,0
59292,1
59293,1
59294,1
59295,1
59296,0
59297,1
59298,1
59299,1
59300,1
59301,1
59302,1
59303,1
59304,0
59305,1
59306,1
59307,1
59308,1
59309,1
59310,0
59311,1
59312,1
59313,1
59314,1
59315,1
59316,0
59317,1
59318,1
59319,1
59320,1
59321,1
59322,1
59323,1
59324,0
59325,1
59326,1
59327,1
59328,1
59329,1
59330,1
59331,0
59332,1
59333,1
59334,1
59335,1
59336,1
59337,1
59338,1
59339,1
59340,0
59341,1
59342,1
59343,1
59344,0
59345,1
59346,0
59347,1
59348,1
59349,1
59350,1
59351,1
59352,1
59353,0
59354,1
59355,1
59356,1
59357,1
59358,1
59359,0
59360,1
59361,1
59362,1
59363,1
59364,1
59365,1
59366,1
59367,1
59368,1
59369,1
59370,1
59371,1
59372,1
59373,1
59374,1
59375,1
59376,1
59377,0
59378,1
59379,1
59380,1
59381,0
59382,1
59383,1
59384,1
59385,1
59386,0
59387,1
59388,1
59389,1
59390,1
59391,1
59392,1
59393,0
59394,1
59395,1
59396,1
59397,0
59398,1
59399,1
59400,1
59401,0
59402,1
59403,1
59404,1
59405,0
59406,1
59407,0
59408,1
59409,0
59410,1
59411,1
59412,0
59413,1
59414,1
59415,1
59416,1
59417,1
59418,0
59419,1
59420,1
59421,1
59422,1
59423,1
59424,1
59425,1
59426,1
59427,0
59428,1
59429,1
59430,1
59431,1
59432,1
59433,1
59434,1
59435,0
59436,1
59437,1
59438,1
59439,1
59440,0
59441,1
59442,1
59443,0
59444,0
59445,1
59446,1
59447,1
59448,1
59449,1
59450,1
59451,1
59452,1
59453,1
59454,1
59455,1
59456,1
59457,0
59458,1
59459,1
59460,0
59461,1
59462,1
59463,1
59464,1
59465,1
59466,1
59467,1
59468,1
59469,1
59470,1
59471,1
59472,1
59473,1
59474,1
59475,1
59476,1
59477,1
59478,1
59479,1
59480,1
59481,1
59482,1
59483,1
59484,1
59485,1
59486,1
59487,1
59488,1
59489,1
59490,1
59491,1
59492,1
59493,1
59494,1
59495,1
59496,1
59497,1
59498,1
59499,1
59500,1
59501,1
59502,1
59503,1
59504,1
59505,1
59506,1
59507,1
59508,1
59509,1
59510,1
59511,1
59512,1
59513,1
59514,1
59515,1
59516,1
59517,1
59518,1
59519,0
59520,1
59521,1
59522,1
59523,1
59524,1
59525,1
59526,1
59527,0
59528,1
59529,1
59530,1
59531,1
59532,1
59533,1
59534,1
59535,0
59536,1
59537,1
59538,0
59539,1
59540,1
59541,1
59542,1
59543,1
59544,1
59545,1
59546,1
59547,0
59548,1
59549,1
59550,1
59551,1
59552,1
59553,1
59554,1
59555,1
59556,1
59557,1
59558,1
59559,1
59560,1
59561,1
59562,0
59563,1
59564,1
59565,1
59566,1
59567,1
59568,1
59569,0
59570,1
59571,1
59572,1
59573,1
59574,1
59575,1
59576,1
59577,1
59578,1
59579,1
59580,1
59581,1
59582,1
59583,1
59584,1
59585,1
59586,1
59587,1
59588,1
59589,1
59590,1
59591,1
59592,0
59593,1
59594,1
59595,1
59596,1
59597,1
59598,1
59599,1
59600,1
59601,1
59602,1
59603,1
59604,1
59605,1
59606,1
59607,1
59608,0
59609,1
59610,1
59611,0
59612,1
59613,1
59614,1
59615,1
59616,1
59617,1
59618,0
59619,1
59620,1
59621,1
59622,1
59623,1
59624,1
59625,1
59626,1
59627,1
59628,0
59629,0
59630,1
59631,1
59632,1
59633,1
59634,1
59635,1
59636,1
59637,1
59638,1
59639,1
59640,0
59641,1
59642,1
59643,1
59644,1
59645,0
59646,1
59647,0
59648,1
59649,1
59650,1
59651,1
59652,1
59653,1
59654,1
59655,1
59656,1
59657,1
59658,1
59659,1
59660,1
59661,1
59662,0
59663,1
59664,1
59665,1
59666,1
59667,1
59668,1
59669,1
59670,1
59671,0
59672,1
59673,1
59674,1
59675,0
59676,1
59677,1
59678,1
59679,0
59680,1
59681,1
59682,1
59683,1
59684,1
59685,1
59686,0
59687,1
59688,1
59689,1
59690,1
59691,0
59692,1
59693,1
59694,1
59695,1
59696,1
59697,1
59698,1
59699,1
59700,1
59701,1
59702,1
59703,1
59704,1
59705,1
59706,1
59707,1
59708,1
59709,1
59710,1
59711,1
59712,1
59713,1
59714,0
59715,1
59716,0
59717,1
59718,1
59719,1
59720,1
59721,1
59722,1
59723,0
59724,1
59725,0
59726,1
59727,1
59728,1
59729,1
59730,0
59731,1
59732,1
59733,1
59734,0
59735,1
59736,1
59737,1
59738,1
59739,1
59740,1
59741,1
59742,1
59743,0
59744,1
59745,1
59746,1
59747,1
59748,1
59749,1
59750,1
59751,1
59752,1
59753,1
59754,1
59755,0
59756,1
59757,1
59758,1
59759,1
59760,1
59761,1
59762,1
59763,1
59764,1
59765,1
59766,1
59767,1
59768,1
59769,1
59770,0
59771,1
59772,1
59773,1
59774,1
59775,1
59776,1
59777,1
59778,1
59779,1
59780,0
59781,1
59782,1
59783,1
59784,1
59785,1
59786,1
59787,1
59788,1
59789,1
59790,1
59791,1
59792,1
59793,1
59794,0
59795,1
59796,0
59797,1
59798,1
59799,1
59800,0
59801,1
59802,1
59803,1
59804,1
59805,1
59806,1
59807,1
59808,1
59809,1
59810,1
59811,1
59812,1
59813,1
59814,1
59815,1
59816,1
59817,1
59818,1
59819,1
59820,1
59821,0
59822,0
59823,1
59824,1
59825,1
59826,1
59827,1
59828,1
59829,1
59830,1
59831,1
59832,1
59833,1
59834,1
59835,1
59836,1
59837,0
59838,1
59839,1
59840,1
59841,1
59842,1
59843,1
59844,1
59845,0
59846,1
59847,1
59848,1
59849,0
59850,1
59851,0
59852,1
59853,1
59854,1
59855,1
59856,1
59857,1
59858,1
59859,1
59860,1
59861,1
59862,1
59863,1
59864,1
59865,1
59866,1
59867,1
59868,1
59869,1
59870,0
59871,1
59872,1
59873,1
59874,1
59875,1
59876,1
59877,1
59878,1
59879,1
59880,1
59881,0
59882,1
59883,1
59884,1
59885,1
59886,1
59887,0
59888,1
59889,1
59890,1
59891,1
59892,0
59893,1
59894,1
59895,1
59896,1
59897,1
59898,1
59899,1
59900,1
59901,1
59902,1
59903,1
59904,1
59905,1
59906,1
59907,1
59908,1
59909,1
59910,1
59911,0
59912,1
59913,1
59914,1
59915,1
59916,0
59917,1
59918,1
59919,1
59920,1
59921,1
59922,0
59923,1
59924,1
59925,1
59926,1
59927,1
59928,1
59929,1
59930,1
59931,1
59932,1
59933,1
59934,1
59935,1
59936,1
59937,1
59938,1
59939,1
59940,0
59941,1
59942,1
59943,1
59944,0
59945,1
59946,1
59947,1
59948,1
59949,1
59950,1
59951,1
59952,0
59953,1
59954,1
59955,1
59956,1
59957,1
59958,1
59959,1
59960,0
59961,0
59962,1
59963,0
59964,1
59965,1
59966,1
59967,1
59968,1
59969,1
59970,1
59971,1
59972,1
59973,1
59974,1
59975,1
59976,1
59977,0
59978,1
59979,1
59980,1
59981,1
59982,1
59983,1
59984,1
59985,1
59986,1
59987,0
59988,1
59989,1
59990,1
59991,1
59992,1
59993,1
59994,1
59995,1
59996,1
59997,1
59998,1
59999,1
60000,1
60001,1
60002,1
60003,1
60004,1
60005,1
60006,1
60007,1
60008,1
60009,1
60010,1
60011,1
60012,1
60013,1
60014,1
60015,0
60016,1
60017,0
60018,0
60019,1
60020,1
60021,1
60022,1
60023,1
60024,1
60025,1
60026,1
60027,1
60028,1
60029,1
60030,1
60031,1
60032,1
60033,1
60034,1
60035,1
60036,1
60037,1
60038,1
60039,1
60040,1
60041,1
60042,1
60043,1
60044,1
60045,1
60046,1
60047,1
60048,1
60049,1
60050,1
60051,0
60052,1
60053,1
60054,1
60055,1
60056,1
60057,1
60058,1
60059,1
60060,1
60061,1
60062,1
60063,1
60064,1
60065,1
60066,1
60067,1
60068,1
60069,1
60070,1
60071,1
60072,1
60073,0
60074,0
60075,1
60076,1
60077,1
60078,1
60079,1
60080,1
60081,1
60082,1
60083,1
60084,1
60085,1
60086,1
60087,1
60088,0
60089,1
60090,1
60091,0
60092,1
60093,1
60094,1
60095,1
60096,1
60097,1
60098,1
60099,0
60100,1
60101,1
60102,1
60103,0
60104,1
60105,1
60106,1
60107,1
60108,1
60109,1
60110,1
60111,1
60112,1
60113,1
60114,1
60115,1
60116,1
60117,1
60118,1
60119,1
60120,1
60121,1
60122,1
60123,1
60124,1
60125,1
60126,1
60127,0
60128,1
60129,1
60130,1
60131,1
60132,1
60133,0
60134,1
60135,1
60136,1
60137,1
60138,0
60139,1
60140,1
60141,1
60142,1
60143,1
60144,0
60145,1
60146,1
60147,1
60148,1
60149,0
60150,1
60151,0
60152,1
60153,1
60154,1
60155,1
60156,0
60157,1
60158,1
60159,1
60160,1
60161,1
60162,1
60163,1
60164,1
60165,1
60166,1
60167,1
60168,1
60169,1
60170,1
60171,1
60172,1
60173,1
60174,0
60175,1
60176,1
60177,1
60178,1
60179,1
60180,1
60181,1
60182,1
60183,1
60184,1
60185,1
60186,1
60187,1
60188,0
60189,1
60190,1
60191,0
60192,1
60193,1
60194,1
60195,0
60196,0
60197,1
60198,1
60199,1
60200,1
60201,0
60202,1
60203,1
60204,1
60205,1
60206,1
60207,1
60208,0
60209,1
60210,1
60211,1
60212,1
60213,1
60214,1
60215,1
60216,1
60217,1
60218,1
60219,1
60220,1
60221,1
60222,1
60223,1
60224,1
60225,1
60226,1
60227,1
60228,1
60229,1
60230,1
60231,1
60232,1
60233,1
60234,1
60235,1
60236,1
60237,1
60238,1
60239,1
60240,1
60241,1
60242,1
